id,thoroughfare_id,cenu2016_ettlement_geogid,census2016_small_area_geogid,local_authority_id,post_county_name,eircode_area_code,postal_address,new_home_ind,sold_date,sold_price,lat,lon,building_property_subtype_code,building_shape_area_value,sqm_value,yoc_value,storey_value,beds_value,baths_value,house_number,road,city_district,city,district,county,state_district,postcode,country,country_code,locality,village,municipality,suburb,town,residential,craft,amenity,building,commercial,neighbourhood,place,region,tourism,quarter,shop,leisure,historic,office
1672943,1200010603,35001.0,A268081007,29,dublin,D07,29 nelson street dublin 7 d07 p6px,0,14/08/2014,300000,53.357725,-6.267847,mid-terrace,69.77350899999999,,,,8.0,0.0,10,Berkeley Street,Inns Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D01 H0F9,Ireland,ie,,,,,,,,,,,,,,,,,,,
1908594,1200011339,35001.0,A267117006,26,dublin,D14,97 dodder park road dublin 14 d14 x466,0,22/10/2014,610000,53.304225,-6.274171,semi-dend-terraceached,85.846018,125.71,1955.0,2.0,4.0,,97,Dodder Park Road,Rathfarnham Village ED,,Dublin 14,County Dublin,Leinster,D06 K767,Ireland,ie,,,South Dublin,Rathfarnham,,,,,,,,,,,,,,,
874226,1200012315,35001.0,A268143030,29,dublin,D04,apartment 104 block b/c the waterside charlotte quay dublin 4 d04 wd36,0,11/09/2015,257000,53.34239300000001,-6.23564,multi-family,,,1995.0,1.0,,,,The Anchorage,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,Charlotte Quay Dock,,,The Westmoreland,,,,,,,,,,
355980,1200009344,35001.0,A267017004,28,dublin,A94,4 montpelier place monkstown blackrock co. dublin a94 e0r6,0,19/12/2018,1095000,53.295592000000006,-6.169105,mid-terrace,93.276875,217.16,1837.0,3.0,,,4,Montpelier Place,Blackrock-Templehill ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,,,Dún Laoghaire-Rathdown,Montpelier,Blackrock,,,,,,,,,,,,,,
1091820,1200020520,35007.0,A257081017,25,wicklow,A98,31 headlands putland road bray co. wicklow a98 pd39,0,15/01/2016,440000,53.193775,-6.098957,end-terrace,66.053335,131.58,2001.0,2.0,5.0,,,The Headlands,Bray No 2,,,County Wicklow,Leinster,A98 XW24,Ireland,ie,Newcourt,,,,,The Headlands,,,,,,,The Municipal District of Bray,,,,,,
264566,1200002472,35001.0,A267145006,26,dublin,D24,23 saint dominic's avenue dublin 24 d24 rwf6,0,21/03/2017,200000,53.285764,-6.354382,mid-terrace,80.78044799999999,89.32,1972.0,2.0,3.0,,23,St Dominic's Avenue,Tallaght-Millbrook ED,,Dublin 24,County Dublin,Leinster,D24 KP02,Ireland,ie,Tallaght,,South Dublin,,,St Dominic's,,,,,,,,,,,,,
859111,1200012315,35001.0,A268143030,29,dublin,D04,apartment 177 block b/c the waterside charlotte quay dublin 4 d04 p300,0,18/08/2016,230000,53.34239300000001,-6.23564,multi-family,,,1995.0,1.0,,,,The Anchorage,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,Charlotte Quay Dock,,,The Westmoreland,,,,,,,,,,
889429,1200012142,35001.0,A267096006,28,dublin,A96,16 glenalua terrace glenalua road killiney co. dublin a96 vk28,0,29/07/2015,450000,53.26421,-6.1170089999999995,semi-dend-terraceached,90.73657299999999,110.0,,,3.0,2.0,,Glenalua Road,Killiney North ED,,,County Dublin,Leinster,A96 X997,Ireland,ie,Scalpwilliam,Killiney,Dún Laoghaire-Rathdown,,,,,,,,,,,,,,,,
1489504,1200015454,4009.0,A267099030,27,dublin,D13,apartment 62 the fairways seabrook manor station road portmarnock co. dublin d13 y314,0,19/06/2015,264000,53.420134999999995,-6.153794,multi-family,,75.65,2003.0,1.0,,,,,Malahide ED,,,County Dublin,Leinster,13,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,Seabrook Manor,,,,,,,,,,,,,
1182527,1200011891,35001.0,A268002015,29,dublin,D07,apartment 126 the richmond brunswick street north dublin 7 d07 r832,0,22/03/2019,240000,53.35115699999999,-6.277891,multi-family,,58.08,1996.0,1.0,2.0,,,The Richmond,Arran Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D07 XN29,Ireland,ie,,,,Grangegorman,,,,,D7 Educate Together National School,,,,,,,,,,
577218,1200012315,35001.0,A268143029,29,dublin,D04,apartment 227 the camden charlotte quay dock ringsend road dublin 4 d04 cd39,0,10/07/2017,382000,53.34281899999999,-6.236223000000001,multi-family,,51.87,1997.0,1.0,1.0,1.0,,Ringsend Road,South Dock ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,The Camden,,,,,,,,,,
1501592,1200008423,35001.0,A268143013,29,dublin,D04,apartment 171 the berkeley block pembroke square grand canal street upper dublin 4 d04 dy02,0,12/11/2014,395000,53.338529,-6.237585,multi-family,,71.33,1997.0,1.0,2.0,,"1,2",Barrow Street,South Dock ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,Pembroke Square,,,,,,,,,,
42417,1200007205,35001.0,A268115001,29,dublin,D04,15 somerset street dublin 4 d04 fy62,0,18/01/2012,175000,53.33985,-6.232962000000001,mid-terrace,44.505134000000005,61.99,1903.0,2.0,2.0,,15,Somerset Street,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,8QQ8+39,Ireland,ie,South Lots,,,,,,,,,,,,,,,,,,
1718065,1200015454,4009.0,A267099029,27,dublin,D13,apartment 29 greenview seabrook manor station road portmarnock co. dublin d13 ee06,0,05/03/2014,230000,53.419495,-6.1522239999999995,multi-family,,85.18,2003.0,1.0,,,,,Malahide ED,,,County Dublin,Leinster,13,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,Seabrook Manor,,,,,,,,,,,,,
774238,1200005967,35001.0,A268080007,29,dublin,D07,3 kenmare parade dublin 7 d07 hf44,0,24/10/2018,125000,53.360875,-6.264425,mid-terrace,,42.5,,2.0,1.0,1.0,,Kenmare Parade,Inns Quay A ED,Dublin,Dublin 7,County Dublin,Leinster,D01 C2F6,Ireland,ie,Clonliff South,,,,,,,,,,,,,,,,,,
1026843,1200009614,35001.0,A267017009,28,dublin,A94,apartment 5 the cedars monkstown valley monkstown blackrock co. dublin a94 vy57,0,30/11/2011,173500,53.293577,-6.161465,multi-family,,70.0,,1.0,2.0,1.0,1-6,The Cedars,Blackrock-Monkstown ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,Dunleary,,Dún Laoghaire-Rathdown,,Blackrock,Monkstown Valley,,,,,,,,,,,,,
1437568,1200023008,35001.0,A267017008,28,dublin,A94,76 richmond park monkstown blackrock co. dublin a94 k5n0,0,06/04/2017,552500,53.290946999999996,-6.156301999999999,semi-dend-terraceached,76.78748,63.91,1988.0,1.0,,,50,Richmond Park,Blackrock-Monkstown ED,,,County Dublin,Leinster,A96 TW60,Ireland,ie,Monkstown,,Dún Laoghaire-Rathdown,,Dún Laoghaire,,,,,,,,,,,,,,
1200506,1200033480,35001.0,A267095026,27,dublin,D13,14 casana view howth co. dublin d13 yx90,0,01/08/2017,612500,53.378366,-6.053506,dend-terraceached,133.903638,107.5,1974.0,1.0,3.0,2.0,,Casana View,Howth ED,,Dublin 13,County Dublin,Leinster,D13 YA32,Ireland,ie,Howth,,Fingal,,,,,,,,,,,,,,,,
1585128,1200007203,35001.0,A268003001,29,dublin,D07,apartment 107 block a1 smithfield market smithfield dublin 7 d07 w283,0,24/11/2016,286000,53.348876000000004,-6.278676,multi-family,,75.36,2004.0,1.0,,,,Queen Street,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 E98Y,Ireland,ie,,,,,,,,,Smithfield Market,,,,,,Smithfield,,,,
146886,1200009698,35001.0,A268003016,29,dublin,D07,apartment 53 collins square benburb street dublin 7 d07 px72,0,10/11/2015,260000,53.347843999999995,-6.284547,multi-family,,78.51,2001.0,1.0,2.0,2.0,,Benburb Street,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 Y683,Ireland,ie,,,,,,,,,Collins Square,,,,,,,,,,
1556466,1200009365,35001.0,A268010004,29,dublin,D01,apartment 21 portland lock portland place dublin 1 d01 a3y2,0,01/11/2019,200000,53.360983999999995,-6.258146,multi-family,,,,1.0,,,,Portland Place,Ballybough B ED,Dublin,Dublin 1,County Dublin,Leinster,D01 C2F6,Ireland,ie,Clonliff South,,,,,,,,Portland Lock,,,,,,,,,,
1223508,1200005652,35001.0,A268082009,29,dublin,D07,39 church street dublin 7 d07 n4v9,0,30/11/2017,271500,53.34810699999999,-6.274597,end-terrace,43.003142,55.04,1920.0,2.0,3.0,1.0,39,Church Street,Inns Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 RR82,Ireland,ie,,,,,,,,,,,,,,,,,,,
57527,1200009284,35001.0,A268115017,29,dublin,D04,100 haddington road dublin 4 d04 f5f7,0,03/10/2014,715000,53.337042000000004,-6.235889,semi-dend-terraceached,102.775296,147.0,1909.0,2.0,5.0,,100,Haddington Road,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,8QQ8+39,Ireland,ie,Baggotrath North,,,,,,,,,,,,,,,,,,
638284,1200018964,35001.0,A267017012,28,dublin,A94,8 heathfield monkstown blackrock co. dublin a94 w3c6,0,09/10/2018,501000,53.293096999999996,-6.156844,end-terrace,,72.73,1990.0,2.0,2.0,1.0,8,Heathfield,Blackrock-Monkstown ED,,,County Dublin,Leinster,A96 TW60,Ireland,ie,Dunleary,,Dún Laoghaire-Rathdown,,Dún Laoghaire,,,,,,,,,,,,,,
211336,1200004290,35001.0,A267045001,28,dublin,D14,36 braemor park dublin 14 d14 xt86,0,27/05/2016,845000,53.302932,-6.266711,semi-dend-terraceached,129.585883,185.35,1930.0,2.0,,,36,Braemor Park,Churchtown-Landscape ED,,Dublin 14,County Dublin,Leinster,D14 X654,Ireland,ie,,,Dún Laoghaire-Rathdown,Newtown Little,,,,,,,,,,,,,,,
76783,1200015454,4009.0,A267099026,27,dublin,D13,apartment 18 station house seabrook manor station road portmarnock co. dublin d13 cf50,0,21/11/2017,295000,53.418595999999994,-6.151912,multi-family,,75.6,2003.0,1.0,,,,Station Road,Malahide ED,,,County Dublin,Leinster,13,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,,,,,,,,,,,,,,
1322613,1200040849,35001.0,A267145008,26,dublin,D24,90 the park millbrook lawns dublin 24 d24 dfc0,0,30/05/2018,282000,53.282022999999995,-6.352701000000001,mid-terrace,45.41083,82.72,1974.0,2.0,3.0,,92,The Park,Tallaght-Millbrook ED,,Dublin 24,County Dublin,Leinster,D24 R778,Ireland,ie,Oldbawn,,South Dublin,,,Millbrook Lawns,,,,,,,,,,,,,
1094013,1200010511,35001.0,A268003010,29,dublin,D07,4 blackhall place dublin 7 d07 f7h7,0,29/04/2016,235000,53.349765000000005,-6.281594,mid-terrace,59.885651,,,,2.0,1.0,4,Blackhall Place,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 E98Y,Ireland,ie,,,,,,,,,,,,,,,,,,,
1885479,1200013698,35001.0,A267045005,28,dublin,D14,11 braemor drive dublin 14 d14 tp40,0,22/08/2014,385500,53.302611,-6.263732,mid-terrace,55.690419999999996,140.91,1955.0,3.0,5.0,,11,Braemor Drive,Churchtown-Landscape ED,,Dublin 14,County Dublin,Leinster,D14 X654,Ireland,ie,,,Dún Laoghaire-Rathdown,Newtown Little,,,,,,,,,,,,,,,
257462,1200018964,35001.0,A267017012,28,dublin,A94,11 heathfield monkstown blackrock co. dublin a94 c6v0,0,18/09/2013,317500,53.293144999999996,-6.157049,mid-terrace,,,,,,,11,Heathfield,Blackrock-Monkstown ED,,,County Dublin,Leinster,A96 TW60,Ireland,ie,Dunleary,,Dún Laoghaire-Rathdown,,Dún Laoghaire,,,,,,,,,,,,,,
781573,1200013383,35001.0,A268003013,29,dublin,D07,62 arbour hill dublin 7 d07 a9t0,0,20/05/2015,106000,53.350243999999996,-6.282181,mid-terrace,,29.7,1900.0,2.0,1.0,,10a,Arbour Hill,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 E98Y,Ireland,ie,,,,,,,,,,,,,,,,,,,
1113693,1200017597,35001.0,A267024004,28,dublin,A94,61 the pines rockford manor stradbrook road blackrock co. dublin a94 kf40,0,30/09/2016,425000,53.288807999999996,-6.16421,multi-family,,71.58,1998.0,1.0,2.0,0.0,,Rockford Manor,Blackrock-Stradbrook ED,,,County Dublin,Leinster,A94 A4A7,Ireland,ie,,Cornelscourt,Dún Laoghaire-Rathdown,Newtown Castlebyrn,,,,,,,,,,,,,,,
1737170,1200012364,35001.0,A268143024,29,dublin,D04,apartment 58 grand canal wharf south dock road dublin 4 d04 yd70,0,06/11/2018,330500,53.342365,-6.231574,multi-family,,,2004.0,1.0,1.0,1.0,50,Ringsend Road,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 K743,Ireland,ie,South Lots,,,,,,,,,,,,,,,,,,
575991,1200009974,35001.0,A268010006,29,dublin,D01,11 sherrard avenue dublin 1 d01 xf58,0,31/10/2012,70000,53.360462,-6.258768,mid-terrace,,48.3,1920.0,2.0,,,,Sherrard Avenue,Ballybough B ED,Dublin,Dublin 1,County Dublin,Leinster,D01 C2F6,Ireland,ie,Clonliff South,,,,,,,,,,,,,,,,,,
958052,1200014257,35001.0,A268115005,29,dublin,D04,126 lansdowne park dublin 4 d04 v9r3,0,16/10/2019,450000,53.335792000000005,-6.236873999999999,semi-dend-terraceached,,58.0,,2.0,2.0,1.0,131,Lansdowne Park,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 K7X4,Ireland,ie,Baggotrath North,,,,,,,,,,,,,,,,,,
1828,1200003623,35001.0,A268138005,29,dublin,D01,apartment 58 dorset square gardiner street upper dublin 1 d01 v803,0,11/05/2017,260000,53.357912,-6.261216,multi-family,,55.01,1998.0,2.0,1.0,1.0,,Gardiner Street Upper,Rotunda A ED,Dublin,Dublin 1,County Dublin,Leinster,D01 C2F6,Ireland,ie,,,,,,,,,Dorset Square,,,,,,,,,,
795412,1200010511,35001.0,A268003018,29,dublin,D07,apartment 11 blackhall court dublin 7 d07 nd32,0,16/10/2014,124750,53.349378,-6.282591,multi-family,,,1994.0,1.0,1.0,,,Blackhall Court,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 E98Y,Ireland,ie,,,,,,,,,,,,,,,,,,,
1900172,1200009271,35001.0,A268082007,29,dublin,D07,23 linenhall street dublin 7 d07 v9x9,0,20/12/2011,150000,53.35055799999999,-6.272819999999999,mid-terrace,,54.56,1910.0,2.0,2.0,1.0,,,Inns Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,,Ireland,ie,,,,,,,,,,,,,,,,,,,
834791,1200026233,4009.0,A267111010,27,dublin,D13,16 the kilns station road portmarnock co. dublin d13 xr60,0,15/08/2012,230000,53.418842000000005,-6.150434,multi-family,,117.12,2006.0,2.0,,,,The Kilns,Malahide ED,,,County Dublin,Leinster,D13 YV05,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,,,,,,,,,,,,,,
1908764,1200001351,35001.0,A268081011,29,dublin,D07,3 mountjoy street dublin 7 d07 h5cd,0,30/07/2015,215000,53.355821,-6.267935,mid-terrace,48.56435,,,,,,59,Blessington Street,Inns Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D01 W2C9,Ireland,ie,,,,,,,,,,,,,,,,,,,
889474,1200007981,35001.0,A268002017,29,dublin,D07,apartment 90 the hardwicke morning star avenue dublin 7 d07 a271,0,05/03/2013,90000,53.351238,-6.274876,multi-family,,,1996.0,1.0,,,4-7,Morning Star Avenue,Arran Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D07 XN29,Ireland,ie,,,,Grangegorman,,,,,Carmichael House,,,,,,,,,,
476989,1200036395,35001.0,A267043004,28,dublin,D14,4 crannagh hall landscape road dublin 14 d14 xw98,0,31/10/2013,290000,53.301184,-6.2672099999999995,multi-family,,105.8,1987.0,2.0,,,,Crannagh Hall,Churchtown-Landscape ED,,Dublin 14,County Dublin,Leinster,D14 X654,Ireland,ie,,,Dún Laoghaire-Rathdown,Rathfarnham,,,,,Cranagh Hall,,,,,,,,,,
1246955,1200011340,35001.0,A267117006,26,dublin,D14,72 dodder road lower dublin 14 d14 py03,0,27/04/2017,545000,53.304441000000004,-6.2737419999999995,semi-dend-terraceached,73.44758,118.28,1955.0,2.0,4.0,,72,Lower Dodder Road,Rathfarnham Village ED,,Dublin 14,County Dublin,Leinster,D06 K767,Ireland,ie,,,Dún Laoghaire-Rathdown,Rathfarnham,,,,,,,,,,,,,,,
1132629,1200000897,35001.0,A267017004,28,dublin,A94,1a stradbrook road blackrock co. dublin a94 d9v0,0,28/01/2014,705000,53.295066000000006,-6.168981,semi-dend-terraceached,129.944819,152.25,1952.0,2.0,4.0,2.0,1A,Stradbrook Road,Blackrock-Templehill ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,,,Dún Laoghaire-Rathdown,Montpelier,Blackrock,,,,,,,,,,,,,,
493258,1200022956,35001.0,A267017010,28,dublin,A94,7 knocknagow greenville road monkstown blackrock co. dublin a94 nd99,0,12/06/2015,327000,53.294382999999996,-6.164909,multi-family,,,,1.0,2.0,1.0,,Knocknagow,Blackrock-Monkstown ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,,,Dún Laoghaire-Rathdown,Montpelier,Blackrock,Greenville Road,,,,,,,,,,,,,
233566,1200000074,35001.0,A268115002,29,dublin,D04,6 gerald street dublin 4 d04 h5y4,0,27/02/2014,195000,53.340771999999994,-6.235778,mid-terrace,60.607949,,,,,,6,Gerald Street,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,,,,,,,,,,,
1049283,1200002019,35001.0,A267096011,28,dublin,A96,27 wyvern killiney road dalkey co. dublin a96 p9k1,0,24/08/2012,545000,53.268026,-6.1170230000000005,dend-terraceached,87.346665,142.54,1982.0,2.0,4.0,,,Wyvern,Killiney North ED,,,County Dublin,Leinster,SW17 7EG,Ireland,ie,Ballinclea,Killiney,Dún Laoghaire-Rathdown,,,Wyvern,,,,,,,,,,,,,
1302904,1200045364,4009.0,A267111010,27,dublin,D13,5 the green station manor dublin 13 d13 tw1a,1,27/11/2018,547577,53.419127,-6.149933,mid-terrace,66.812827,,2017.0,,,,,,Malahide ED,,,County Dublin,Leinster,D13 YV05,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,,,,,,,,,,,,,,
13237,1200005003,35001.0,A267018001,28,dublin,A94,apartment 3 neptune house temple crescent monkstown blackrock co. dublin a94 pp83,1,15/03/2019,1169825,53.296735999999996,-6.168293,multi-family,,,,1.0,,,,,Blackrock-Seapoint ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,,,Dún Laoghaire-Rathdown,Seapoint or Templehill,Blackrock,,,,,,,,,,,,,,
66146,1200004290,35001.0,A267045001,28,dublin,D14,37 braemor park dublin 14 d14 yp79,0,26/05/2011,470000,53.302843,-6.266781,semi-dend-terraceached,120.990909,176.01,1938.0,2.0,,,37,Braemor Park,Churchtown-Landscape ED,,Dublin 14,County Dublin,Leinster,D14 X654,Ireland,ie,,,Dún Laoghaire-Rathdown,Newtown Little,,,,,,,,,,,,,,,
462551,1200009613,35001.0,A267018001,28,dublin,A94,12 monkstown road monkstown blackrock co. dublin a94 cd32,0,24/07/2018,1050000,53.296193,-6.168695,semi-dend-terraceached,73.017934,169.35,1924.0,2.0,5.0,,12,Monkstown Road,Blackrock-Seapoint ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,,,Dún Laoghaire-Rathdown,Montpelier,Blackrock,,,,,,,,,,,,,,
714047,1200000902,35001.0,A268117005,29,dublin,D04,apartment 4 the moorings saint mary's road dublin 4 d04 xp98,0,27/03/2015,163000,53.334364,-6.23785,multi-family,,,,1.0,,,39,St Mary's Road,Pembroke West C ED,,Dublin 4,County Dublin,Leinster,DO4 PF51,Ireland,ie,Baggotrath East,,,,,,,,,,,,,,,,,,
1714225,1200042150,35001.0,A267139001,26,dublin,D24,apartment 12 new bancroft hall greenhills road extension dublin 24 d24 yv44,1,11/03/2010,224870,53.287519999999994,-6.358325,multi-family,,,2017.0,1.0,,,,,Tallaght-Glenview ED,,Dublin 24,County Dublin,Leinster,,Ireland,ie,Tallaght,,South Dublin,,,,,,,,Village Green,,,,,,,,
1799959,1200007199,35001.0,A268115010,29,dublin,D04,apartment 72 the hibernian the gasworks south lotts road dublin 4 d04 rw53,0,12/11/2018,515000,53.338922,-6.235775,multi-family,,77.1,2003.0,1.0,,,,Emerald Cottages,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,8QQ8+39,Ireland,ie,South Lots,,,,,,,,The Hibernian,,,,,,,,,,
614321,1200013383,35001.0,A268003013,29,dublin,D07,63 arbour hill dublin 7 d07 v9k0,0,22/06/2018,220000,53.350255000000004,-6.282115,mid-terrace,,39.1,1899.0,1.0,,,38,Stoneybatter,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 E98Y,Ireland,ie,,,,,,,,,,,,,,,,,,,
896026,1200005652,35001.0,A268003003,29,dublin,D07,143 church street dublin 7 d07 c8k7,0,17/05/2018,450000,53.348548,-6.274936,end-terrace,84.105438,,,,,,145-151,Church Street,Inns Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 RR82,Ireland,ie,,,,,,,,,Distillery Building,,,,,,,,,,
1436466,1200040518,35001.0,A268005007,29,dublin,D07,15 malachi road dublin 7 d07 a6c8,0,20/10/2018,280000,53.352523,-6.287478,mid-terrace,49.858456,46.5,1890.0,1.0,,,,Malachi Road,Arran Quay E ED,Dublin,Dublin 7,County Dublin,Leinster,D07 DXT8,Ireland,ie,Grangegorman West,,,,,Oxmantown,,,,,,,,,,,,,
1549005,1200007199,35001.0,A268115010,29,dublin,D04,apartment 86 the hibernian the gasworks south lotts road dublin 4 d04 h429,0,25/07/2019,500000,53.338922,-6.235775,multi-family,,74.61,2003.0,1.0,2.0,,,Emerald Cottages,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,8QQ8+39,Ireland,ie,South Lots,,,,,,,,The Hibernian,,,,,,,,,,
815929,1200040517,35001.0,A268003016,29,dublin,D07,apartment 55 clipper view liffey street west dublin 7 d07 x922,0,15/04/2014,142500,53.347615000000005,-6.285053,multi-family,,,2018.0,1.0,2.0,,55,Benburb Street,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 Y683,Ireland,ie,,,,,,,,,Oak House,,,,,,,,,,
508721,1200025063,35001.0,A268115005,29,dublin,D04,2 lansdowne court shelbourne road dublin 4 d04 y516,0,19/10/2018,294310,53.33440600000001,-6.232416000000001,multi-family,,36.7,1995.0,1.0,,,7A,Lansdowne Park,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 CX95,Ireland,ie,Beggarsbush,,,,,,,,,,,,,,,,,,
212643,1200025723,35001.0,A267145005,26,dublin,D24,6a saint maelruan's park dublin 24 d24 xhx3,0,14/08/2015,269000,53.285127,-6.35982,end-terrace,73.374087,,,,,,,St Maelruan's Park,Tallaght-Millbrook ED,,Dublin 24,County Dublin,Leinster,D24 KP02,Ireland,ie,Tallaght,,South Dublin,,,St Maelruan's Park,,,,,,,,,,,,,
1885879,1200015895,35001.0,A268003007,29,dublin,D07,apartment 193 the spinnaker arran quay dublin 7 d07 v6y2,0,23/05/2012,131000,53.346098,-6.2768559999999995,multi-family,,60.5,1993.0,1.0,2.0,,11,Arran Quay,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 HK38,Ireland,ie,,,,,,,,,,,,,,,,,,,
889482,1200003648,35001.0,A268115017,29,dublin,D04,1 cranmer lane dublin 4 d04 n9y5,0,20/04/2016,465000,53.337253000000004,-6.2365260000000005,end-terrace,,,,,,,1,Cranmer Lane,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 K7X4,Ireland,ie,Baggotrath North,,,,,,,,,,,,,,,,,,
1724154,1200007199,35001.0,A268115010,29,dublin,D04,apartment 2 the hibernian the gasworks south lotts road dublin 4 d04 h5k6,0,21/06/2019,510000,53.338922,-6.235775,multi-family,,,2003.0,1.0,2.0,,,Emerald Cottages,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,8QQ8+39,Ireland,ie,South Lots,,,,,,,,The Hibernian,,,,,,,,,,
5179,1200033244,35001.0,A267145011,26,dublin,D24,107 the crescent millbrook lawns dublin 24 d24 h3aa,0,29/06/2012,69000,53.283851,-6.35623,end-terrace,55.857366000000006,,,2.0,,,107,The Crescent,Tallaght-Millbrook ED,,Dublin 24,County Dublin,Leinster,D24 R778,Ireland,ie,Oldbawn,,South Dublin,,,Millbrook Lawns,,,,,,,,,,,,,
135168,1200013990,35001.0,A267096010,28,dublin,A96,28 ballinclea heights killiney co. dublin a96 x9v0,0,30/10/2019,760000,53.269318000000005,-6.12286,semi-dend-terraceached,135.22436399999998,130.0,,,4.0,2.0,28,Ballinclea Heights,Killiney North ED,,,County Dublin,Leinster,SW17 7EG,Ireland,ie,Ballinclea,Killiney,Dún Laoghaire-Rathdown,,,Ballinclea Heights,,,,,,,,,,,,,
218283,1200011149,35001.0,A268003011,29,dublin,D07,4 francis terrace bow street dublin 7 d07 n1f2,0,04/09/2014,207000,53.349028000000004,-6.2762400000000005,mid-terrace,48.177141,63.06,1920.0,2.0,,,,Bow Street,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 XN29,Ireland,ie,,,,,,,,,,,,,,,,Kish Fish,,,
1794851,1200032578,35001.0,A267096007,28,dublin,A96,fernside mews killiney hill road killiney co. dublin a96 d593,0,21/06/2018,907500,53.26186800000001,-6.115312,dend-terraceached,139.508489,199.34,1978.0,2.0,3.0,4.0,,,Killiney North ED,,,County Dublin,Leinster,A96 X997,Ireland,ie,Killiney,Killiney,Dún Laoghaire-Rathdown,,,,,,,,,,,,,,,,
